# Model:              Yoke ima Lab _ Vitor -V5.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2020, 14:49
# Dimension:          2
# Nodes:              10201
# Expressions:        1
# Description:        Campo aplicado
# Length unit:        m
# R                       Z                        mf2.normH (A/m)
0.025                     -0.007                   12.067993335537574
0.025500000000000002      -0.007                   10.045105078938745
0.026000000000000002      -0.007                   8.21039996055179
0.0265                    -0.007                   6.632611851298303
0.027                     -0.007                   5.441223141978846
0.0275                    -0.007                   4.829786972772818
0.028                     -0.007                   4.931378746690326
0.0285                    -0.007                   5.642247825530804
0.029                     -0.007                   6.723504910082614
0.029500000000000002      -0.007                   7.989188587140405
0.03                      -0.007                   9.33579104255184
0.0305                    -0.007                   10.710086623023463
0.031                     -0.007                   12.084402460484336
0.0315                    -0.007                   13.443923193750935
0.032                     -0.007                   14.780553362029307
0.0325                    -0.007                   16.08987748916834
0.033                     -0.007                   17.369583906269344
0.0335                    -0.007                   18.618607201912997
0.034                     -0.007                   19.836640449619676
0.0345                    -0.007                   21.023846713491967
0.035                     -0.007                   22.180682610637263
0.035500000000000004      -0.007                   23.307787325477012
0.036000000000000004      -0.007                   24.405911159326532
0.0365                    -0.007                   25.475868674236054
0.037                     -0.007                   26.518507535440644
0.0375                    -0.007                   27.53468760063663
0.038                     -0.007                   28.525266827969993
0.0385                    -0.007                   29.491091796912926
0.039                     -0.007                   30.43299139321224
0.0395                    -0.007                   31.35177268879222
0.04                      -0.007                   32.248218357742765
0.0405                    -0.007                   33.123085173925936
0.041                     -0.007                   33.97710327272723
0.0415                    -0.007                   34.81097595274029
0.042                     -0.007                   35.625379857491616
0.0425                    -0.007                   36.42096542234103
0.043000000000000003      -0.007                   37.19835750336285
0.043500000000000004      -0.007                   37.95815612788814
0.044                     -0.007                   38.700937322595585
0.0445                    -0.007                   39.4272539870256
0.045                     -0.007                   40.13763678904529
0.0455                    -0.007                   40.832595065279556
0.046                     -0.007                   41.51261771414912
0.0465                    -0.007                   42.17817407277346
0.047                     -0.007                   42.82971477162466
0.0475                    -0.007                   43.467672562728154
0.048                     -0.007                   44.09246311869101
0.0485                    -0.007                   44.70448580097175
0.049                     -0.007                   45.30412439658162
0.0495                    -0.007                   45.891747823009325
0.05                      -0.007                   46.46771080161352
0                         -0.0071                  115.83596320466445
5.0E-4                    -0.0071                  115.83262117923987
0.001                     -0.0071                  115.82927922115209
0.0015                    -0.0071                  115.82593733040692
0.002                     -0.0071                  115.82259550701026
0.0025                    -0.0071                  115.819253750968
0.003                     -0.0071                  115.81591206228573
0.0035                    -0.0071                  115.81257044096964
0.004                     -0.0071                  115.80922888702526
0.0045000000000000005     -0.0071                  115.8058874004586
0.005                     -0.0071                  115.80254598127534
0.0055                    -0.0071                  115.79920462948147
0.006                     -0.0071                  115.7958633450827
0.006500000000000001      -0.0071                  115.79252212808493
0.007                     -0.0071                  115.78918097849396
0.0075                    -0.0071                  115.78583989631565
0.008                     -0.0071                  115.78249888155585
0.0085                    -0.0071                  115.7791579342204
0.009000000000000001      -0.0071                  214.72752360937668
0.0095                    -0.0071                  197.98844860190817
0.01                      -0.0071                  182.92392988196215
0.0105                    -0.0071                  169.29480367394845
0.011                     -0.0071                  156.90539721015406
0.0115                    -0.0071                  145.59407514746542
0.012                     -0.0071                  135.22614955882324
0.0125                    -0.0071                  125.68849173819963
0.013000000000000001      -0.0071                  116.88538768631912
0.0135                    -0.0071                  108.73531490082375
0.014                     -0.0071                  101.16841021754976
0.0145                    -0.0071                  94.12446199054831
0.015                     -0.0071                  87.55130438119313
0.0155                    -0.0071                  81.40352310745355
0.016                     -0.0071                  75.64140471511406
0.0165                    -0.0071                  70.23007796789972
0.017                     -0.0071                  65.13880813965757
0.0175                    -0.0071                  60.340414079647466
0.018000000000000002      -0.0071                  55.810784795444484
0.0185                    -0.0071                  51.52847757858273
0.019                     -0.0071                  47.47438385393479
0.0195                    -0.0071                  43.631452318369334
0.02                      -0.0071                  39.98446185997062
0.0205                    -0.0071                  36.51983951496883
0.021                     -0.0071                  33.22552169901691
0.021500000000000002      -0.0071                  30.090860673768237
0.022                     -0.0071                  27.106583585772476
0.0225                    -0.0071                  24.26482010369139
0.023                     -0.0071                  21.559229956012068
0.0235                    -0.0071                  18.985290303090018
0.024                     -0.0071                  16.54085948420747
0.0245                    -0.0071                  14.22725103937034
0.025                     -0.0071                  12.051305167192972
0.025500000000000002      -0.0071                  10.029502399984565
0.026000000000000002      -0.0071                  8.196338127913618
0.0265                    -0.0071                  6.620961352181469
0.027                     -0.0071                  5.433516331694136
0.0275                    -0.0071                  4.827877530081359
0.028                     -0.0071                  4.935647121745784
0.0285                    -0.0071                  5.650947096227008
0.029                     -0.0071                  6.73467171121858
0.029500000000000002      -0.0071                  8.00160560032732
0.03                      -0.0071                  9.348815076457822
0.0305                    -0.0071                  10.723379841415023
0.031                     -0.0071                  12.09778047207462
0.0315                    -0.0071                  13.457280851102917
0.032                     -0.0071                  14.793828458699922
0.0325                    -0.0071                  16.103032262456793
0.033                     -0.0071                  17.38259514051651
0.0335                    -0.0071                  18.631460676453994
0.034                     -0.0071                  19.849327687196723
0.0345                    -0.0071                  21.036363002023265
0.035                     -0.0071                  22.193025758977203
0.035500000000000004      -0.0071                  23.319956857733857
0.036000000000000004      -0.0071                  24.41790777981702
0.0365                    -0.0071                  25.487693904371863
0.037                     -0.0071                  26.53016346253958
0.0375                    -0.0071                  27.546176701359325
0.038                     -0.0071                  28.536591842504762
0.0385                    -0.0071                  29.5022556382564
0.039                     -0.0071                  30.443997081195956
0.0395                    -0.0071                  31.36262330174912
0.04                      -0.0071                  32.2589169969239
0.0405                    -0.0071                  33.13363493725692
0.041                     -0.0071                  33.987507235443864
0.0415                    -0.0071                  34.821237153183404
0.042                     -0.0071                  35.63550128674389
0.0425                    -0.0071                  36.430950016764186
0.043000000000000003      -0.0071                  37.20820813940143
0.043500000000000004      -0.0071                  37.96787561850954
0.044                     -0.0071                  38.71052841504783
0.0445                    -0.0071                  39.43671936158085
0.045                     -0.0071                  40.146979058509736
0.0455                    -0.0071                  40.841816775069304
0.046                     -0.0071                  41.521721342817024
0.0465                    -0.0071                  42.18716203287552
0.047                     -0.0071                  42.83858941082506
0.0475                    -0.0071                  43.47643616509791
0.048                     -0.0071                  44.101117906134576
0.0485                    -0.0071                  44.713033934757824
0.049                     -0.0071                  45.31256797891986
0.0495                    -0.0071                  45.90008889867309
0.05                      -0.0071                  46.4759513595793
0                         -0.007200000000000001    115.83487283944885
5.0E-4                    -0.007200000000000001    115.83153081327802
0.001                     -0.007200000000000001    115.82818885444465
0.0015                    -0.007200000000000001    115.82484696295455
0.002                     -0.007200000000000001    115.82150513881348
0.0025                    -0.007200000000000001    115.8181633820274
0.003                     -0.007200000000000001    115.81482169260197
0.0035                    -0.007200000000000001    115.81148007054308
0.004                     -0.007200000000000001    115.80813851585678
0.0045000000000000005     -0.007200000000000001    115.80479702854859
0.005                     -0.007200000000000001    115.80145560862445
0.0055                    -0.007200000000000001    115.79811425609036
0.006                     -0.007200000000000001    115.79477297095188
0.006500000000000001      -0.007200000000000001    115.79143175321501
0.007                     -0.007200000000000001    115.7880906028856
0.0075                    -0.007200000000000001    115.78474951996942
0.008                     -0.007200000000000001    115.78140850447237
0.0085                    -0.007200000000000001    115.77806755640007
0.009000000000000001      -0.007200000000000001    214.67340611330096
0.0095                    -0.007200000000000001    197.93727844541345
0.01                      -0.007200000000000001    182.87541272988983
0.0105                    -0.007200000000000001    169.24868728673164
0.011                     -0.007200000000000001    156.86146379750323
0.0115                    -0.007200000000000001    145.55213538529154
0.012                     -0.007200000000000001    135.18603785427828
0.0125                    -0.007200000000000001    125.65006244375738
0.013000000000000001      -0.007200000000000001    116.84851204390203
0.0135                    -0.007200000000000001    108.6998785544175
0.014                     -0.007200000000000001    101.13431117363834
0.0145                    -0.007200000000000001    94.09160893386223
0.015                     -0.007200000000000001    87.51961527617358
0.0155                    -0.007200000000000001    81.37292403161297
0.016                     -0.007200000000000001    75.61182888235669
0.0165                    -0.007200000000000001    70.20146491000122
0.017                     -0.007200000000000001    65.11110302090515
0.0175                    -0.007200000000000001    60.313567126649744
0.018000000000000002      -0.007200000000000001    55.78475082839336
0.0185                    -0.007200000000000001    51.50321563653241
0.019                     -0.007200000000000001    47.4498569109289
0.0195                    -0.007200000000000001    43.6076270941591
0.02                      -0.007200000000000001    39.961308736704446
0.0205                    -0.007200000000000001    36.49733258389419
0.021                     -0.007200000000000001    33.20363897875698
0.021500000000000002      -0.007200000000000001    30.069584573267118
0.022                     -0.007200000000000001    27.08590173701824
0.0225                    -0.007200000000000001    24.244726783957177
0.023                     -0.007200000000000001    21.539728496232538
0.0235                    -0.007200000000000001    18.96639722370102
0.024                     -0.007200000000000001    16.522611802109694
0.0245                    -0.007200000000000001    14.209719680507678
0.025                     -0.007200000000000001    12.034620696244554
0.025500000000000002      -0.007200000000000001    10.013906516405559
0.026000000000000002      -0.007200000000000001    8.182288870806548
0.0265                    -0.007200000000000001    6.609334248772416
0.027                     -0.007200000000000001    5.425850298775781
0.0275                    -0.007200000000000001    4.826023577011873
0.028                     -0.007200000000000001    4.939964988758512
0.0285                    -0.007200000000000001    5.659677948167532
0.029                     -0.007200000000000001    6.745856574101603
0.029500000000000002      -0.007200000000000001    8.0140332030862
0.03                      -0.007200000000000001    9.361845763997692
0.0305                    -0.007200000000000001    10.736677568791658
0.031                     -0.007200000000000001    12.111161759279378
0.0315                    -0.007200000000000001    13.470641034945878
0.032                     -0.007200000000000001    14.807105603607623
0.0325                    -0.007200000000000001    16.116188764832245
0.033                     -0.007200000000000001    17.39560788238263
0.0335                    -0.007200000000000001    18.644315499503954
0.034                     -0.007200000000000001    19.862016155346737
0.0345                    -0.007200000000000001    21.048880431262074
0.035                     -0.007200000000000001    22.205369977761894
0.035500000000000004      -0.007200000000000001    23.33212740421521
0.036000000000000004      -0.007200000000000001    24.429905368611408
0.0365                    -0.007200000000000001    25.49952006455595
0.037                     -0.007200000000000001    26.54182028726352
0.0375                    -0.007200000000000001    27.55766667179919
0.038                     -0.007200000000000001    28.547917702369194
0.0385                    -0.007200000000000001    29.513420303355648
0.039                     -0.007200000000000001    30.455003573633736
0.0395                    -0.007200000000000001    31.373474701706996
0.04                      -0.007200000000000001    32.26961640718063
0.0405                    -0.007200000000000001    33.144185457006955
0.041                     -0.007200000000000001    33.99791194101071
0.0415                    -0.007200000000000001    34.8314990838134
0.042                     -0.007200000000000001    35.645623434300354
0.0425                    -0.007200000000000001    36.44093531831284
0.043000000000000003      -0.007200000000000001    37.21805947197779
0.043500000000000004      -0.007200000000000001    37.97759579560659
0.044                     -0.007200000000000001    38.720120184386516
0.0445                    -0.007200000000000001    39.44618540385567
0.045                     -0.007200000000000001    40.15632198690019
0.0455                    -0.007200000000000001    40.851039135337295
0.046                     -0.007200000000000001    41.53082561382992
0.0465                    -0.007200000000000001    42.19615062747123
0.047                     -0.007200000000000001    42.847464676933484
0.0475                    -0.007200000000000001    43.485200387031185
0.048                     -0.007200000000000001    44.10977330603032
0.0485                    -0.007200000000000001    44.72158267408867
0.049                     -0.007200000000000001    45.32101216009491
0.0495                    -0.007200000000000001    45.90843056664883
0.05                      -0.007200000000000001    46.484192503504396
0                         -0.0073                  115.83378247424143
5.0E-4                    -0.0073                  115.83044044732449
0.001                     -0.0073                  115.82709848774553
0.0015                    -0.0073                  115.82375659551036
0.002                     -0.0073                  115.8204147706248
0.0025                    -0.0073                  115.8170730130949
0.003                     -0.0073                  115.8137313229263
0.0035                    -0.0073                  115.81038970012484
0.004                     -0.0073                  115.80704814469634
0.0045000000000000005     -0.0073                  115.80370665664675
0.005                     -0.0073                  115.80036523598174
0.0055                    -0.0073                  115.79702388270735
0.006                     -0.0073                  115.79368259682926
0.006500000000000001      -0.0073                  115.79034137835319
0.007                     -0.0073                  115.78700022728526
0.0075                    -0.0073                  115.78365914363116
0.008                     -0.0073                  115.78031812739674
0.0085                    -0.0073                  115.77697717858786
0.009000000000000001      -0.0073                  214.6192853907498
0.0095                    -0.0073                  197.88610523450626
0.01                      -0.0073                  182.82689267844347
0.0105                    -0.0073                  169.20256814083328
0.011                     -0.0073                  156.8175277544522
0.0115                    -0.0073                  145.51019311031305
0.012                     -0.0073                  135.14592374535832
0.0125                    -0.0073                  125.61163084523251
0.013000000000000001      -0.0073                  116.81163419058896
0.0135                    -0.0073                  108.66444008433379
0.014                     -0.0073                  101.10021008796329
0.0145                    -0.0073                  94.05875391266721
0.015                     -0.0073                  87.48792428007363
0.0155                    -0.0073                  81.342323134901
0.016                     -0.0073                  75.58225129636607
0.0165                    -0.0073                  70.17285016456762
0.017                     -0.0073                  65.08339627922874
0.0175                    -0.0073                  60.28671861486151
0.018000000000000002      -0.0073                  55.758715367242566
0.0185                    -0.0073                  51.4779522667526
0.019                     -0.0073                  47.42532860966469
0.0195                    -0.0073                  43.583800586148186
0.02                      -0.0073                  39.93815441171324
0.0205                    -0.0073                  36.474824544190085
0.021                     -0.0073                  33.18175525917219
0.021500000000000002      -0.0073                  30.048307606455193
0.022                     -0.0073                  27.065219190138965
0.0225                    -0.0073                  24.224632987510386
0.023                     -0.0073                  21.520226863790825
0.0235                    -0.0073                  18.947504408360725
0.024                     -0.0073                  16.50436504198784
0.0245                    -0.0073                  14.19219028765352
0.025                     -0.0073                  12.017939943445674
0.025500000000000002      -0.0073                  9.998317466149961
0.026000000000000002      -0.0073                  8.168252261333357
0.0265                    -0.0073                  6.597730673364775
0.027                     -0.0073                  5.418225226367741
0.0275                    -0.0073                  4.824225188409777
0.028                     -0.0073                  4.944332228275496
0.0285                    -0.0073                  5.6684402439923085
0.029                     -0.0073                  6.757059415976768
0.029500000000000002      -0.0073                  8.026471351861238
0.03                      -0.0073                  9.374883082070598
0.0305                    -0.0073                  10.749979792343233
0.031                     -0.0073                  12.124546314609427
0.0315                    -0.0073                  13.48400374069584
0.032                     -0.0073                  14.820384793817682
0.0325                    -0.0073                  16.12934699434514
0.033                     -0.0073                  17.408622130528563
0.0335                    -0.0073                  18.657171670115478
0.034                     -0.0073                  19.874705853406137
0.0345                    -0.0073                  21.061399000700103
0.035                     -0.0073                  22.217715266612466
0.035500000000000004      -0.0073                  23.344298964647116
0.036000000000000004      -0.0073                  24.44190392548197
0.0365                    -0.0073                  25.511347154615816
0.037                     -0.0073                  26.553478009486643
0.0375                    -0.0073                  27.56915751184093
0.038                     -0.0073                  28.559244407478474
0.0385                    -0.0073                  29.524585792151914
0.039                     -0.0073                  30.466010870476325
0.0395                    -0.0073                  31.38432688862094
0.04                      -0.0073                  32.28031658847253
0.0405                    -0.0073                  33.1547367331482
0.041                     -0.0073                  34.00831738938787
0.0415                    -0.0073                  34.84176174459774
0.042                     -0.0073                  35.65574630014879
0.0425                    -0.0073                  36.45092132696652
0.043000000000000003      -0.0073                  37.227911501071596
0.043500000000000004      -0.0073                  37.987316659168926
0.044                     -0.0073                  38.72971263059991
0.0445                    -0.0073                  39.45565211383498
0.045                     -0.0073                  40.1656655742106
0.0455                    -0.0073                  40.86026214607601
0.046                     -0.0073                  41.539930527178754
0.0465                    -0.0073                  42.205139856556706
0.047                     -0.0073                  42.85634056994663
0.0475                    -0.0073                  43.493965228529525
0.048                     -0.0073                  44.11842931837125
0.0485                    -0.0073                  44.73013201896238
0.049                     -0.0073                  45.32945694010289
0.0495                    -0.0073                  45.91677282693683
0.05                      -0.0073                  46.49243423339529
0                         -0.0074                  115.83269210904233
5.0E-4                    -0.0074                  115.82935008137913
0.001                     -0.0074                  115.8260081210545
0.0015                    -0.0074                  115.82266622807441
0.002                     -0.0074                  115.81932440244444
0.0025                    -0.0074                  115.81598264417063
0.003                     -0.0074                  115.8126409532588
0.0035                    -0.0074                  115.8092993297147
0.004                     -0.0074                  115.80595777354415
0.0045000000000000005     -0.0074                  115.80261628475309
0.005                     -0.0074                  115.79927486334721
0.0055                    -0.0074                  115.79593350933246
0.006                     -0.0074                  115.79259222271466
0.006500000000000001      -0.0074                  115.78925100349963
0.007                     -0.0074                  115.78590985169318
0.0075                    -0.0074                  115.78256876730106
0.008                     -0.0074                  115.7792277503293
0.0085                    -0.0074                  115.77588680078365
0.009000000000000001      -0.0074                  214.56516144173068
0.0095                    -0.0074                  197.83492896909232
0.01                      -0.0074                  182.77836972754028
0.0105                    -0.0074                  169.1564462362257
0.011                     -0.0074                  156.77358908105543
0.0115                    -0.0074                  145.46824832258565
0.012                     -0.0074                  135.10580723205354
0.0125                    -0.0074                  125.57319694262299
0.013000000000000001      -0.0074                  116.77475412652467
0.0135                    -0.0074                  108.62899949063699
0.014                     -0.0074                  101.06610696047079
0.0145                    -0.0074                  94.02589692701517
0.015                     -0.0074                  87.45623139295458
0.0155                    -0.0074                  81.31172041736991
0.016                     -0.0074                  75.55267195722843
0.0165                    -0.0074                  70.14423373177225
0.017                     -0.0074                  65.05568791471933
0.0175                    -0.0074                  60.25986854443408
0.018000000000000002      -0.0074                  55.73267841216393
0.0185                    -0.0074                  51.45268746944534
0.019                     -0.0074                  47.40079895045631
0.0195                    -0.0074                  43.55997279473879
0.02                      -0.0074                  39.91499888542905
0.0205                    -0.0074                  36.45231539647628
0.021                     -0.0074                  33.1598705410775
0.021500000000000002      -0.0074                  30.027029774426655
0.022                     -0.0074                  27.044535946630255
0.0225                    -0.0074                  24.204538716456522
0.023                     -0.0074                  21.500725061767056
0.0235                    -0.0074                  18.928611861664677
0.024                     -0.0074                  16.48611921112281
0.0245                    -0.0074                  14.174662872811968
0.025                     -0.0074                  12.001262929619628
0.025500000000000002      -0.0074                  9.982735287396158
0.026000000000000002      -0.0074                  8.15422837204188
0.0265                    -0.0074                  6.58615075891914
0.027                     -0.0074                  5.410641297719038
0.0275                    -0.0074                  4.822482437311474
0.028                     -0.0074                  4.948748719784705
0.0285                    -0.0074                  5.677233846684946
0.029                     -0.0074                  6.768280154489669
0.029500000000000002      -0.0074                  8.038920003319632
0.03                      -0.0074                  9.387927007704524
0.0305                    -0.0074                  10.763286499304087
0.031                     -0.0074                  12.137934130601138
0.0315                    -0.0074                  13.497368963767649
0.032                     -0.0074                  14.833666026388235
0.0325                    -0.0074                  16.14250694904628
0.033                     -0.0074                  17.4216378836315
0.0335                    -0.0074                  18.67002918735627
0.034                     -0.0074                  19.88739678069693
0.0345                    -0.0074                  21.073918709854222
0.035                     -0.0074                  22.23006162516234
0.035500000000000004      -0.0074                  23.356471538737583
0.036000000000000004      -0.0074                  24.45390345022028
0.0365                    -0.0074                  25.523175174390442
0.037                     -0.0074                  26.565136629069585
0.0375                    -0.0074                  27.580649221392445
0.038                     -0.0074                  28.570571957754925
0.0385                    -0.0074                  29.535752104567525
0.039                     -0.0074                  30.477018971662023
0.0395                    -0.0074                  31.395179862445527
0.04                      -0.0074                  32.29101754075956
0.0405                    -0.0074                  33.165288765643915
0.041                     -0.0074                  34.01872358055288
0.0415                    -0.0074                  34.85202513552052
0.042                     -0.0074                  35.66586988427382
0.0425                    -0.0074                  36.46090804271309
0.043000000000000003      -0.0074                  37.23776422667506
0.043500000000000004      -0.0074                  37.9970382091835
0.044                     -0.0074                  38.73930575368185
0.0445                    -0.0074                  39.4651194915187
0.045                     -0.0074                  40.175009820431995
0.0455                    -0.0074                  40.86948580728435
0.046                     -0.0074                  41.54903608286146
0.0465                    -0.0074                  42.2141297201259
0.047                     -0.0074                  42.86521708985897
0.0475                    -0.0074                  43.50273068958616
0.048                     -0.0074                  44.12708594315537
0.0485                    -0.0074                  44.73868196937446
0.049                     -0.0074                  45.33790231894635
0.0495                    -0.0074                  45.925115679535985
0.05                      -0.0074                  46.50067654924911
0                         -0.007500000000000001    115.8316017438516
5.0E-4                    -0.007500000000000001    115.82825971544209
0.001                     -0.007500000000000001    115.82491775437187
0.0015                    -0.007500000000000001    115.82157586064663
0.002                     -0.007500000000000001    115.81823403427232
0.0025                    -0.007500000000000001    115.81489227525462
0.003                     -0.007500000000000001    115.81155058359948
0.0035                    -0.007500000000000001    115.80820895931274
0.004                     -0.007500000000000001    115.80486740240012
0.0045000000000000005     -0.007500000000000001    115.80152591286753
0.005                     -0.007500000000000001    115.79818449072083
0.0055                    -0.007500000000000001    115.79484313596572
0.006                     -0.007500000000000001    115.79150184860822
0.006500000000000001      -0.007500000000000001    115.78816062865401
0.007                     -0.007500000000000001    115.78481947610904
0.0075                    -0.007500000000000001    115.78147839097899
0.008                     -0.007500000000000001    115.77813737326989
0.0085                    -0.007500000000000001    115.77479642298748
0.009000000000000001      -0.007500000000000001    214.511034266256
0.0095                    -0.007500000000000001    197.7837496491307
0.01                      -0.007500000000000001    182.72984387729085
0.0105                    -0.007500000000000001    169.11032157296833
0.011                     -0.007500000000000001    156.72964777725383
0.0115                    -0.007500000000000001    145.42630102220295
0.012                     -0.007500000000000001    135.06568831438804
0.0125                    -0.007500000000000001    125.53476073595566
0.013000000000000001      -0.007500000000000001    116.7378718516844
0.0135                    -0.007500000000000001    108.59355677336431
0.014                     -0.007500000000000001    101.03200179130245
0.0145                    -0.007500000000000001    93.99303797698023
0.015                     -0.007500000000000001    87.42453661491955
0.0155                    -0.007500000000000001    81.28111587913192
0.016                     -0.007500000000000001    75.52309086502952
0.0165                    -0.007500000000000001    70.11561561168422
0.017                     -0.007500000000000001    65.02797792750266
0.0175                    -0.007500000000000001    60.23301691548884
0.018000000000000002      -0.007500000000000001    55.70663996335904
0.0185                    -0.007500000000000001    51.42742124486999
0.019                     -0.007500000000000001    47.37626793354046
0.0195                    -0.007500000000000001    43.53614372029691
0.02                      -0.007500000000000001    39.89184215834418
0.0205                    -0.007500000000000001    36.429805141351046
0.021                     -0.007500000000000001    33.1379848252475
0.021500000000000002      -0.007500000000000001    30.005751078249645
0.022                     -0.007500000000000001    27.023852008001025
0.0225                    -0.007500000000000001    24.184443972916615
0.023                     -0.007500000000000001    21.481223093261693
0.0235                    -0.007500000000000001    18.909719588318914
0.024                     -0.007500000000000001    16.46787431684306
0.0245                    -0.007500000000000001    14.157137448061182
0.025                     -0.007500000000000001    11.984589675730922
0.025500000000000002      -0.007500000000000001    9.967160018534573
0.026000000000000002      -0.007500000000000001    8.140217275942824
0.0265                    -0.007500000000000001    6.574594639083898
0.027                     -0.007500000000000001    5.40309869617433
0.0275                    -0.007500000000000001    4.820795394938387
0.028                     -0.007500000000000001    4.953214341734102
0.0285                    -0.007500000000000001    5.686058619545783
0.029                     -0.007500000000000001    6.779518707701219
0.029500000000000002      -0.007500000000000001    8.05137911436528
0.03                      -0.007500000000000001    9.400977518035761
0.0305                    -0.007500000000000001    10.776597676997932
0.031                     -0.007500000000000001    12.151325199830413
0.0315                    -0.007500000000000001    13.51073669960582
0.032                     -0.007500000000000001    14.846949298413266
0.0325                    -0.007500000000000001    16.155668627002587
0.033                     -0.007500000000000001    17.434655140351047
0.0335                    -0.007500000000000001    18.682888050292483
0.034                     -0.007500000000000001    19.90008893654611
0.0345                    -0.007500000000000001    21.08643955821849
0.035                     -0.007500000000000001    22.242409053042664
0.035500000000000004      -0.007500000000000001    23.36864512621332
0.036000000000000004      -0.007500000000000001    24.465903942613643
0.0365                    -0.007500000000000001    25.53500412370446
0.037                     -0.007500000000000001    26.576796145883204
0.0375                    -0.007500000000000001    27.592141800331806
0.038                     -0.007500000000000001    28.581900353107482
0.0385                    -0.007500000000000001    29.54691924054719
0.039                     -0.007500000000000001    30.48802787713525
0.0395                    -0.007500000000000001    31.406033623132238
0.04                      -0.007500000000000001    32.301719264007104
0.0405                    -0.007500000000000001    33.1758415544662
0.041                     -0.007500000000000001    34.02913051448234
0.0415                    -0.007500000000000001    34.86228925656327
0.042                     -0.007500000000000001    35.67599418665202
0.0425                    -0.007500000000000001    36.47089546553472
0.043000000000000003      -0.007500000000000001    37.247617648778466
0.043500000000000004      -0.007500000000000001    38.00676044563943
0.044                     -0.007500000000000001    38.74889955362297
0.0445                    -0.007500000000000001    39.47458753689652
0.045                     -0.007500000000000001    40.184354725562535
0.0455                    -0.007500000000000001    40.87871011894994
0.046                     -0.007500000000000001    41.55814228087305
0.0465                    -0.007500000000000001    42.22312021817932
0.047                     -0.007500000000000001    42.87409423666918
0.0475                    -0.007500000000000001    43.511496770200054
0.048                     -0.007500000000000001    44.1357431803841
0.0485                    -0.007500000000000001    44.74723252532741
0.049                     -0.007500000000000001    45.346348296617364
0.0495                    -0.007500000000000001    45.933459124444674
0.05                      -0.007500000000000001    46.50891945106424
0                         -0.0076                  115.83051137866899
5.0E-4                    -0.0076                  115.82716934951337
0.001                     -0.0076                  115.82382738769749
0.0015                    -0.0076                  115.82048549322717
0.002                     -0.0076                  115.81714366610838
0.0025                    -0.0076                  115.81380190634685
0.003                     -0.0076                  115.81046021394842
0.0035                    -0.0076                  115.80711858891895
0.004                     -0.0076                  115.8037770312642
0.0045000000000000005     -0.0076                  115.80043554099014
0.005                     -0.0076                  115.79709411810249
0.0055                    -0.0076                  115.79375276260708
0.006                     -0.0076                  115.7904114745099
0.006500000000000001      -0.0076                  115.7870702538165
0.007                     -0.0076                  115.783729100533
0.0075                    -0.0076                  115.78038801466509
0.008                     -0.0076                  115.7770469962185
0.0085                    -0.0076                  115.7737060451994
0.009000000000000001      -0.0076                  115.77036516161328
0.0095                    -0.0076                  197.73256727473756
0.01                      -0.0076                  182.681315127707
0.0105                    -0.0076                  169.0641941509885
0.011                     -0.0076                  156.68570384314367
0.0115                    -0.0076                  145.38435120904106
0.012                     -0.0076                  135.02556699238474
0.0125                    -0.0076                  125.49632222531925
0.013000000000000001      -0.0076                  116.70098736610085
0.0135                    -0.0076                  108.5581119325009
0.014                     -0.0076                  100.99789458045366
0.0145                    -0.0076                  93.96017706259215
0.015                     -0.0076                  87.39283994594479
0.0155                    -0.0076                  81.25050952025975
0.016                     -0.0076                  75.49350801987507
0.0165                    -0.0076                  70.08699580440596
0.017                     -0.0076                  65.00026631772049
0.0175                    -0.0076                  60.206163728193225
0.018000000000000002      -0.0076                  55.680600021000025
0.0185                    -0.0076                  51.40215359324316
0.019                     -0.0076                  47.351735559259126
0.0195                    -0.0076                  43.51231336316349
0.02                      -0.0076                  39.868684230904584
0.0205                    -0.0076                  36.40729377943724
0.021                     -0.0076                  33.11609811253424
0.021500000000000002      -0.0076                  29.984471519034784
0.022                     -0.0076                  27.003167375756675
0.0225                    -0.0076                  24.16434875902959
0.023                     -0.0076                  21.4617209613598
0.0235                    -0.0076                  18.89082759299054
0.024                     -0.0076                  16.449630366511062
0.0245                    -0.0076                  14.139614025515478
0.025                     -0.0076                  11.96792020285722
0.025500000000000002      -0.0076                  9.951591698187986
0.026000000000000002      -0.0076                  8.126219046457203
0.0265                    -0.0076                  6.563062448196485
0.027                     -0.0076                  5.395597605151089
0.0275                    -0.0076                  4.819164130680324
0.028                     -0.0076                  4.957728971550853
0.0285                    -0.0076                  5.694914426209928
0.029                     -0.0076                  6.790774994058852
0.029500000000000002      -0.0076                  8.06384864212362
0.03                      -0.0076                  9.41403459031015
0.0305                    -0.0076                  10.789913312759897
0.031                     -0.0076                  12.164719514899513
0.0315                    -0.0076                  13.524106943668487
0.032                     -0.0076                  14.860234606974467
0.0325                    -0.0076                  16.16883202628137
0.033                     -0.0076                  17.447673899376397
0.0335                    -0.0076                  18.69574825799255
0.034                     -0.0076                  19.912782320275234
0.0345                    -0.0076                  21.098961545315756
0.035                     -0.0076                  22.254757549880534
0.035500000000000004      -0.0076                  23.380819726798237
0.036000000000000004      -0.0076                  24.477905402439855
0.0365                    -0.0076                  25.54683400239008
0.037                     -0.0076                  26.588456559791958
0.0375                    -0.0076                  27.603635248570818
0.038                     -0.0076                  28.593229593451916
0.0385                    -0.0076                  29.558087200009997
0.039                     -0.0076                  30.49903758684424
